Link Speed,Ip Address,Longitude,Latitude,Altitude,Street,City,State And Zip,Country
104,1633427466,-118.2578612,34.04585272,102.9401855,8th St. & Grand Ave., Los Angeles, CA 90017, USA
86,1633427466,-118.2579061,34.04584092,86.06018066,8th St. & Grand Ave., Los Angeles, CA 90017, USA
86,1633427466,-118.257934,34.04582379,86.71734619,800 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2580345,34.0456665,0,800 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2579669,34.04580944,87.17352295,800 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.2579866,34.04580536,84.89904785,800 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.2579948,34.04581634,85.26843262,800 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.2579889,34.04583025,85.75512695,800 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2579794,34.04583886,88.41119385,800 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2579679,34.04584742,90.68127441,800 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.2579555,34.04585436,91.30761719,8th St. & Grand Ave., Los Angeles, CA 90017, USA
78,1633427466,-118.2579408,34.04586359,93.15386963,8th St. & Grand Ave., Los Angeles, CA 90017, USA
86,1633427466,-118.2580391,34.0457686,0,800 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2579264,34.04587301,94.39996338,8th St. & Grand Ave., Los Angeles, CA 90017, USA
86,1633427466,-118.2579164,34.04588141,94.85913086,8th St. & Grand Ave., Los Angeles, CA 90017, USA
86,1633427466,-118.2579096,34.04589192,94.16815186,8th St. & Grand Ave., Los Angeles, CA 90017, USA
78,1633427466,-118.2578982,34.04590057,96.38317871,8th St. & Grand Ave., Los Angeles, CA 90017, USA
78,1633427466,-118.2578823,34.04590185,97.40386963,8th St. & Grand Ave., Los Angeles, CA 90017, USA
78,1633427466,-118.2580471,34.0457892,0,800 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.257063,34.04595344,201.4979858,770 S Grand Ave, Los Angeles, CA 90017, USA
78,1633427466,-118.2570798,34.04594579,202.5175171,770 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2570865,34.04593422,201.9841919,770 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2570904,34.04592084,200.5913696,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2571003,34.0459156,199.3084106,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571069,34.0459036,197.6392212,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571014,34.04591487,197.6147461,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2570962,34.0459288,195.7722168,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.257091,34.04593994,195.3103027,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2580231,34.0456956,0,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571019,34.04593092,193.3618164,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571115,34.04592192,192.6568604,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571141,34.045912,192.4117432,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2571094,34.04590351,193.2520752,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570997,34.04589598,192.1710205,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2579598,34.0456493,0,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570872,34.04590009,194.0736084,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570767,34.04590933,195.7316895,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570786,34.04590016,192.4490967,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.258063,34.0457351,0,770 S Grand Ave, Los Angeles, CA 90017, USA
57,1633427466,-118.2570698,34.04590947,193.5678101,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570599,34.0459196,193.8748169,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570544,34.04592948,194.428894,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.257069,34.04593057,193.836853,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570784,34.04591951,191.9995117,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2583483,34.0457212,44.19999695,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2583256,34.0457459,44.19999695,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2570803,34.04592054,192.3918457,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2583273,34.0457453,44.09999847,770 S Grand Ave, Los Angeles, CA 90017, USA
52,1633427466,-118.2583265,34.0457346,44.19999695,770 S Grand Ave, Los Angeles, CA 90017, USA
-1,0,-118.2583277,34.0457559,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.258323,34.0457435,44.09999847,801 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2583282,34.0457554,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2583124,34.04575129,183.9160156,801 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2581435,34.04570528,182.546875,801 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2580875,34.04570132,184.6834717,800 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2580715,34.04569949,185.1079712,800 S Grand Ave, Los Angeles, CA 90017, USA
156,1633427466,-118.2583547,34.0456811,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581431,34.04568883,184.607605,800 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.25813,34.04569294,182.6865845,800 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581212,34.04570215,180.5091553,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581093,34.04571026,179.3236084,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583325,34.0457655,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2582581,34.04578167,178.9837036,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2581556,34.04572217,177.2276611,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583983,34.04582528,178.1791992,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2581539,34.0457211,176.4454346,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2581865,34.04572769,175.258728,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583682,34.04573295,174.171814,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583303,34.0457443,44,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582078,34.04572837,173.8879395,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583394,34.04574703,174.4135132,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.25833,34.04573168,172.8277588,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583228,34.04572066,171.7009277,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583264,34.04573261,171.5073242,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583136,34.04568789,170.2666626,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583224,34.0457581,44.09999847,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582679,34.04575564,-5.878753662,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583226,34.04574313,168.8153687,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583134,34.0457095,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2583105,34.04573614,160.663208,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582993,34.04573177,150.5114746,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582862,34.04573408,142.0695801,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582726,34.04572852,133.1345215,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582556,34.04573551,123.9312134,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.258242,34.04573212,124.2734985,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2582043,34.04574761,114.9324951,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581938,34.04575766,106.7211304,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581875,34.04576852,99.55065918,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.258171,34.04578171,95.56658936,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581508,34.04579808,95.78887939,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.258146,34.0458072,92.97808838,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581374,34.04581794,92.55609131,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581276,34.04583326,89.54772949,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581155,34.045843,86.97265625,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2582325,34.0457912,0,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581071,34.04585299,85.262146,801S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580969,34.04586135,84.90911865,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580928,34.04587291,84.15246582,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580996,34.04586075,80.46118164,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2581094,34.04584406,79.56616211,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580355,34.0457091,0,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2581145,34.04585297,77.15441895,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.258103,34.04585545,77.29321289,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580921,34.04585829,76.43481445,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2580887,34.04586872,76.94732666,801 S Grand Ave, Los Angeles, CA 90017, USA
144,1633427466,-118.2583232,34.0457541,44.19999695,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2580831,34.04588386,76.97235107,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2580606,34.04588381,77.09936523,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2580311,34.045884,77.25830078,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2579962,34.04589706,77.10949707,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2579718,34.04589382,53.46325684,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2579502,34.04589358,56.83258057,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2579313,34.04588324,60.30633545,801 S Grand Ave, Los Angeles, CA 90017, USA
130,1633427466,-118.2578865,34.04590537,62.9921875,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580487,34.04577014,70.50836182,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580484,34.04578548,70.48168945,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580565,34.0457968,70.13189697,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580481,34.04580673,70.46966553,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580319,34.04583061,70.69708252,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2580096,34.04584793,70.99420166,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2579923,34.04586577,71.11791992,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.257991,34.04585317,70.65661621,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.257981,34.0458484,70.64599609,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2579655,34.04585535,70.60186768,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2579718,34.04583661,71.06646729,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2579617,34.04582674,72.18566895,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.257936,34.04583254,71.88604736,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2579079,34.04584455,71.54467773,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2578663,34.04585687,72.66741943,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2578228,34.04589189,72.88128662,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2577877,34.04593918,73.48010254,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2577275,34.04600098,73.80859375,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2583262,34.0457572,44.09999847,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2576835,34.04604331,74.05432129,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2576497,34.04607595,74.26940918,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2575949,34.04610151,74.97216797,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.257388,34.04627268,75.72167969,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2573771,34.04626333,76.65429688,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2573572,34.04626775,76.86529541,801 S Grand Ave, Los Angeles, CA 90017, USA
104,1633427466,-118.2573386,34.04626519,77.23022461,801 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.257321,34.04626952,77.41784668,801 S Grand Ave, Los Angeles, CA 90017, USA
86,1633427466,-118.2573041,34.04627984,77.55664063,801 S Grand Ave, Los Angeles, CA 90017, USA
65,1633427466,-118.2573207,34.04626054,77.40307617,801 S Grand Ave, Los Angeles, CA 90017, USA
65,1633427466,-118.2573372,34.04625025,77.37750244,801 S Grand Ave, Los Angeles, CA 90017, USA
65,1633427466,-118.2576503,34.04598838,76.35766602,801 S Grand Ave, Los Angeles, CA 90017, USA
65,1633427466,-118.2576567,34.04600766,75.86602783,801 S Grand Ave, Los Angeles, CA 90017, USA
